,count,author,time,thread_id,comment_id
1493,2002492,VitaminB16,1505835147,70osbl,dn7xssz
1494,2002493,Tornado9797,1505835786,70osbl,dn7yeln
1495,2002494,kdiuro13,1505835827,70osbl,dn7yg6a
1496,2002495,cfcgtyk,1505836074,70osbl,dn7yoll
1497,2002496,kdiuro13,1505836677,70osbl,dn7z9dy
1498,2002497,[deleted],1505837820,70osbl,dn80ccv
1499,2002498,cfcgtyk,1505838045,70osbl,dn80k4y
1500,2002499,[deleted],1505838306,70osbl,dn80t6a
1501,2002500,cfcgtyk,1505838347,70osbl,dn80uhv
1502,2002501,kinetic37,1505838826,70osbl,dn81at1
1503,2002502,RedWaveThe1st,1505840797,70osbl,dn835qt
1504,2002503,Urbul,1505841382,70osbl,dn83p9n
1505,2002504,RedWaveThe1st,1505843450,70osbl,dn85nlf
1506,2002505,smarvin6689,1505843470,70osbl,dn85o9j
1507,2002506,RedWaveThe1st,1505843524,70osbl,dn85q5u
1508,2002507,Urbul,1505844505,70osbl,dn86nxc
1509,2002508,Sztormcia,1505844773,70osbl,dn86xcm
1510,2002509,RedWaveThe1st,1505844800,70osbl,dn86yan
1511,2002510,Urbul,1505844878,70osbl,dn8711p
1512,2002511,RedWaveThe1st,1505845032,70osbl,dn876j6
1513,2002512,Smartstocks,1505845050,70osbl,dn8776h
1514,2002513,cfcgtyk,1505845072,70osbl,dn877xz
1515,2002514,Urbul,1505845980,70osbl,dn883ae
1516,2002515,VitaminB16,1505846294,70osbl,dn88e7y
1517,2002516,Urbul,1505846389,70osbl,dn88hiz
1518,2002517,VitaminB16,1505846514,70osbl,dn88lx1
1519,2002518,Urbul,1505846537,70osbl,dn88mrv
1520,2002519,VitaminB16,1505846564,70osbl,dn88nr0
1521,2002520,Urbul,1505846623,70osbl,dn88ppz
1522,2002521,VitaminB16,1505846652,70osbl,dn88qq9
1523,2002522,Urbul,1505846663,70osbl,dn88r5z
1524,2002523,VitaminB16,1505846749,70osbl,dn88u8j
1525,2002524,Urbul,1505846763,70osbl,dn88upm
1526,2002525,VitaminB16,1505846793,70osbl,dn88vu5
1527,2002526,Urbul,1505846810,70osbl,dn88wfc
1528,2002527,VitaminB16,1505846822,70osbl,dn88wtv
1529,2002528,Urbul,1505846828,70osbl,dn88x1r
1530,2002529,VitaminB16,1505846830,70osbl,dn88x4a
1531,2002530,Urbul,1505846833,70osbl,dn88x9l
1532,2002531,VitaminB16,1505846835,70osbl,dn88xck
1533,2002532,Urbul,1505846837,70osbl,dn88xf3
1534,2002533,VitaminB16,1505846839,70osbl,dn88xh0
1535,2002534,Urbul,1505846841,70osbl,dn88xjv
1536,2002535,VitaminB16,1505846844,70osbl,dn88xnp
1537,2002536,Urbul,1505846846,70osbl,dn88xq0
1538,2002537,VitaminB16,1505846850,70osbl,dn88xvq
1539,2002538,Urbul,1505846852,70osbl,dn88xyq
1540,2002539,VitaminB16,1505846855,70osbl,dn88y24
1541,2002540,Urbul,1505846858,70osbl,dn88y5n
1542,2002541,VitaminB16,1505846859,70osbl,dn88y7v
1543,2002542,Urbul,1505846862,70osbl,dn88yai
1544,2002543,VitaminB16,1505846864,70osbl,dn88ydo
1545,2002544,Urbul,1505846867,70osbl,dn88yg4
1546,2002545,VitaminB16,1505846869,70osbl,dn88yk2
1547,2002546,Urbul,1505846872,70osbl,dn88yna
1548,2002547,VitaminB16,1505846874,70osbl,dn88ypr
1549,2002548,Urbul,1505846876,70osbl,dn88ys5
1550,2002549,VitaminB16,1505846879,70osbl,dn88yv3
1551,2002550,Urbul,1505846881,70osbl,dn88yxk
1552,2002551,VitaminB16,1505846885,70osbl,dn88z29
1553,2002552,Urbul,1505846887,70osbl,dn88z65
1554,2002553,VitaminB16,1505846889,70osbl,dn88z8j
1555,2002554,Urbul,1505846892,70osbl,dn88zcu
1556,2002555,VitaminB16,1505846894,70osbl,dn88zfg
1557,2002556,Urbul,1505846896,70osbl,dn88zi7
1558,2002557,VitaminB16,1505846898,70osbl,dn88zkr
1559,2002558,Urbul,1505846900,70osbl,dn88zo7
1560,2002559,VitaminB16,1505846903,70osbl,dn88zs2
1561,2002560,Urbul,1505846905,70osbl,dn88zut
1562,2002561,VitaminB16,1505846908,70osbl,dn88zxo
1563,2002562,Urbul,1505846910,70osbl,dn88zzf
1564,2002563,VitaminB16,1505846912,70osbl,dn8903e
1565,2002564,Urbul,1505846915,70osbl,dn8906c
1566,2002565,VitaminB16,1505846917,70osbl,dn8909e
1567,2002566,Urbul,1505846920,70osbl,dn890dh
1568,2002567,VitaminB16,1505846922,70osbl,dn890g0
1569,2002568,Urbul,1505846924,70osbl,dn890j1
1570,2002569,VitaminB16,1505846927,70osbl,dn890lp
1571,2002570,Urbul,1505846929,70osbl,dn890og
1572,2002571,VitaminB16,1505846932,70osbl,dn890ry
1573,2002572,Urbul,1505846934,70osbl,dn890u8
1574,2002573,VitaminB16,1505846937,70osbl,dn890y8
1575,2002574,Urbul,1505846940,70osbl,dn89127
1576,2002575,VitaminB16,1505846944,70osbl,dn8916y
1577,2002576,Urbul,1505846947,70osbl,dn891b9
1578,2002577,VitaminB16,1505846954,70osbl,dn891jb
1579,2002578,Urbul,1505846957,70osbl,dn891ml
1580,2002579,VitaminB16,1505846960,70osbl,dn891q1
1581,2002580,Urbul,1505846961,70osbl,dn891s1
1582,2002581,VitaminB16,1505846963,70osbl,dn891v2
1583,2002582,Urbul,1505846966,70osbl,dn891yt
1584,2002583,VitaminB16,1505846969,70osbl,dn8922f
1585,2002584,Urbul,1505846971,70osbl,dn89250
1586,2002585,VitaminB16,1505846974,70osbl,dn8928z
1587,2002586,Urbul,1505846976,70osbl,dn892bi
1588,2002587,VitaminB16,1505846979,70osbl,dn892fb
1589,2002588,Urbul,1505846981,70osbl,dn892he
1590,2002589,VitaminB16,1505846983,70osbl,dn892k8
1591,2002590,Urbul,1505846986,70osbl,dn892n9
1592,2002591,VitaminB16,1505846988,70osbl,dn892q9
1593,2002592,Urbul,1505846991,70osbl,dn892ui
1594,2002593,VitaminB16,1505846995,70osbl,dn892yy
1595,2002594,Urbul,1505846999,70osbl,dn89342
1596,2002595,VitaminB16,1505847001,70osbl,dn89368
1597,2002596,Urbul,1505847008,70osbl,dn893ek
1598,2002597,VitaminB16,1505847009,70osbl,dn893h2
1599,2002598,Urbul,1505847013,70osbl,dn893l5
1600,2002599,VitaminB16,1505847015,70osbl,dn893ou
1601,2002600,Urbul,1505847017,70osbl,dn893r5
1602,2002601,VitaminB16,1505847024,70osbl,dn89406
1603,2002602,Urbul,1505847026,70osbl,dn89431
1604,2002603,VitaminB16,1505847030,70osbl,dn89472
1605,2002604,Urbul,1505847032,70osbl,dn894a8
1606,2002605,VitaminB16,1505847035,70osbl,dn894dh
1607,2002606,Urbul,1505847037,70osbl,dn894ha
1608,2002607,VitaminB16,1505847045,70osbl,dn894q8
1609,2002608,Urbul,1505847049,70osbl,dn894vm
1610,2002609,VitaminB16,1505847052,70osbl,dn894z5
1611,2002610,Urbul,1505847055,70osbl,dn8953l
1612,2002611,VitaminB16,1505847057,70osbl,dn89563
1613,2002612,Urbul,1505847059,70osbl,dn89590
1614,2002613,VitaminB16,1505847062,70osbl,dn895bm
1615,2002614,Urbul,1505847064,70osbl,dn895el
1616,2002615,VitaminB16,1505847066,70osbl,dn895h6
1617,2002616,Urbul,1505847068,70osbl,dn895k0
1618,2002617,VitaminB16,1505847071,70osbl,dn895nu
1619,2002618,Urbul,1505847073,70osbl,dn895ra
1620,2002619,VitaminB16,1505847076,70osbl,dn895u2
1621,2002620,Urbul,1505847078,70osbl,dn895wo
1622,2002621,VitaminB16,1505847080,70osbl,dn895zy
1623,2002622,Urbul,1505847083,70osbl,dn89636
1624,2002623,VitaminB16,1505847085,70osbl,dn8966b
1625,2002624,Urbul,1505847087,70osbl,dn8968i
1626,2002625,VitaminB16,1505847090,70osbl,dn896cl
1627,2002626,Urbul,1505847092,70osbl,dn896e7
1628,2002627,VitaminB16,1505847097,70osbl,dn896kp
1629,2002628,Urbul,1505847099,70osbl,dn896nn
1630,2002629,VitaminB16,1505847102,70osbl,dn896r6
1631,2002630,Urbul,1505847105,70osbl,dn896v0
1632,2002631,VitaminB16,1505847106,70osbl,dn896x7
1633,2002632,Urbul,1505847109,70osbl,dn896zs
1634,2002633,VitaminB16,1505847111,70osbl,dn89730
1635,2002634,Urbul,1505847114,70osbl,dn8975r
1636,2002635,VitaminB16,1505847116,70osbl,dn8978k
1637,2002636,Urbul,1505847118,70osbl,dn897bw
1638,2002637,VitaminB16,1505847120,70osbl,dn897f3
1639,2002638,Urbul,1505847121,70osbl,dn897gy
1640,2002639,VitaminB16,1505847126,70osbl,dn897lv
1641,2002640,Urbul,1505847128,70osbl,dn897nr
1642,2002641,VitaminB16,1505847130,70osbl,dn897qb
1643,2002642,Urbul,1505847133,70osbl,dn897t3
1644,2002643,VitaminB16,1505847136,70osbl,dn897wz
1645,2002644,Urbul,1505847138,70osbl,dn897zm
1646,2002645,VitaminB16,1505847140,70osbl,dn8982c
1647,2002646,Urbul,1505847142,70osbl,dn8984w
1648,2002647,VitaminB16,1505847146,70osbl,dn8988a
1649,2002648,Urbul,1505847147,70osbl,dn898ae
1650,2002649,VitaminB16,1505847149,70osbl,dn898cb
1651,2002650,Urbul,1505847151,70osbl,dn898eh
1652,2002651,VitaminB16,1505847154,70osbl,dn898ii
1653,2002652,Urbul,1505847156,70osbl,dn898lp
1654,2002653,VitaminB16,1505847159,70osbl,dn898p0
1655,2002654,Urbul,1505847161,70osbl,dn898sf
1656,2002655,VitaminB16,1505847164,70osbl,dn898vq
1657,2002656,Urbul,1505847166,70osbl,dn898z1
1658,2002657,VitaminB16,1505847169,70osbl,dn8991d
1659,2002658,Urbul,1505847171,70osbl,dn89954
1660,2002659,VitaminB16,1505847174,70osbl,dn89993
1661,2002660,Urbul,1505847176,70osbl,dn899ba
1662,2002661,VitaminB16,1505847179,70osbl,dn899g8
1663,2002662,Urbul,1505847182,70osbl,dn899j2
1664,2002663,VitaminB16,1505847184,70osbl,dn899me
1665,2002664,Urbul,1505847187,70osbl,dn899qg
1666,2002665,VitaminB16,1505847191,70osbl,dn899v8
1667,2002666,Urbul,1505847193,70osbl,dn899xv
1668,2002667,VitaminB16,1505847196,70osbl,dn89a1u
1669,2002668,Urbul,1505847198,70osbl,dn89a4i
1670,2002669,VitaminB16,1505847200,70osbl,dn89a7j
1671,2002670,Urbul,1505847203,70osbl,dn89aan
1672,2002671,VitaminB16,1505847205,70osbl,dn89adz
1673,2002672,Urbul,1505847207,70osbl,dn89agw
1674,2002673,VitaminB16,1505847210,70osbl,dn89akq
1675,2002674,Urbul,1505847212,70osbl,dn89anp
1676,2002675,VitaminB16,1505847215,70osbl,dn89ar3
1677,2002676,Urbul,1505847217,70osbl,dn89atn
1678,2002677,VitaminB16,1505847219,70osbl,dn89awa
1679,2002678,Urbul,1505847222,70osbl,dn89b09
1680,2002679,VitaminB16,1505847224,70osbl,dn89b2w
1681,2002680,Urbul,1505847226,70osbl,dn89b52
1682,2002681,VitaminB16,1505847229,70osbl,dn89b9d
1683,2002682,Urbul,1505847232,70osbl,dn89bct
1684,2002683,VitaminB16,1505847236,70osbl,dn89bhr
1685,2002684,Urbul,1505847238,70osbl,dn89bkh
1686,2002685,VitaminB16,1505847241,70osbl,dn89bn2
1687,2002686,Urbul,1505847243,70osbl,dn89bqt
1688,2002687,VitaminB16,1505847245,70osbl,dn89btf
1689,2002688,Urbul,1505847247,70osbl,dn89bvw
1690,2002689,VitaminB16,1505847250,70osbl,dn89byi
1691,2002690,Urbul,1505847251,70osbl,dn89c0n
1692,2002691,VitaminB16,1505847254,70osbl,dn89c4r
1693,2002692,Urbul,1505847256,70osbl,dn89c6p
1694,2002693,VitaminB16,1505847260,70osbl,dn89cbt
1695,2002694,Urbul,1505847263,70osbl,dn89cfm
1696,2002695,VitaminB16,1505847267,70osbl,dn89cka
1697,2002696,Urbul,1505847270,70osbl,dn89cof
1698,2002697,VitaminB16,1505847273,70osbl,dn89crv
1699,2002698,Urbul,1505847275,70osbl,dn89cu5
1700,2002699,VitaminB16,1505847280,70osbl,dn89czs
1701,2002700,Urbul,1505847282,70osbl,dn89d1v
1702,2002701,VitaminB16,1505847284,70osbl,dn89d50
1703,2002702,Urbul,1505847286,70osbl,dn89d88
1704,2002703,VitaminB16,1505847289,70osbl,dn89dbv
1705,2002704,Urbul,1505847292,70osbl,dn89df4
1706,2002705,VitaminB16,1505847296,70osbl,dn89dkj
1707,2002706,Urbul,1505847298,70osbl,dn89dnh
1708,2002707,VitaminB16,1505847300,70osbl,dn89dqn
1709,2002708,Urbul,1505847303,70osbl,dn89du9
1710,2002709,VitaminB16,1505847305,70osbl,dn89dxs
1711,2002710,Urbul,1505847309,70osbl,dn89e2d
1712,2002711,VitaminB16,1505847314,70osbl,dn89e93
1713,2002712,Urbul,1505847315,70osbl,dn89eat
1714,2002713,VitaminB16,1505847319,70osbl,dn89eew
1715,2002714,Urbul,1505847322,70osbl,dn89eih
1716,2002715,VitaminB16,1505847323,70osbl,dn89el1
1717,2002716,Urbul,1505847326,70osbl,dn89eo4
1718,2002717,VitaminB16,1505847328,70osbl,dn89eqy
1719,2002718,Urbul,1505847331,70osbl,dn89eu3
1720,2002719,VitaminB16,1505847333,70osbl,dn89exb
1721,2002720,Urbul,1505847335,70osbl,dn89ez1
1722,2002721,VitaminB16,1505847337,70osbl,dn89f1f
1723,2002722,Urbul,1505847338,70osbl,dn89f3t
1724,2002723,VitaminB16,1505847342,70osbl,dn89f7l
1725,2002724,Urbul,1505847343,70osbl,dn89f9q
1726,2002725,VitaminB16,1505847347,70osbl,dn89feb
1727,2002726,Urbul,1505847360,70osbl,dn89fv3
1728,2002727,VitaminB16,1505847363,70osbl,dn89fyz
1729,2002728,Urbul,1505847369,70osbl,dn89g6u
1730,2002729,VitaminB16,1505847371,70osbl,dn89g9j
1731,2002730,Urbul,1505847374,70osbl,dn89gdl
1732,2002731,VitaminB16,1505847377,70osbl,dn89ggr
1733,2002732,Urbul,1505847381,70osbl,dn89gm1
1734,2002733,VitaminB16,1505847383,70osbl,dn89gp8
1735,2002734,Urbul,1505847386,70osbl,dn89gtm
1736,2002735,VitaminB16,1505847388,70osbl,dn89gw3
1737,2002736,Urbul,1505847391,70osbl,dn89gzx
1738,2002737,VitaminB16,1505847395,70osbl,dn89h3p
1739,2002738,Urbul,1505847397,70osbl,dn89h6l
1740,2002739,VitaminB16,1505847400,70osbl,dn89hbf
1741,2002740,Urbul,1505847402,70osbl,dn89hdf
1742,2002741,VitaminB16,1505847404,70osbl,dn89hgi
1743,2002742,Urbul,1505847406,70osbl,dn89hj9
1744,2002743,VitaminB16,1505847409,70osbl,dn89hmy
1745,2002744,Urbul,1505847411,70osbl,dn89hpv
1746,2002745,VitaminB16,1505847415,70osbl,dn89hu7
1747,2002746,Urbul,1505847417,70osbl,dn89hwc
1748,2002747,VitaminB16,1505847419,70osbl,dn89hz2
1749,2002748,Urbul,1505847421,70osbl,dn89i10
1750,2002749,VitaminB16,1505847424,70osbl,dn89i5f
1751,2002750,Urbul,1505847426,70osbl,dn89i83
1752,2002751,VitaminB16,1505847429,70osbl,dn89ic8
1753,2002752,Urbul,1505847431,70osbl,dn89ie7
1754,2002753,VitaminB16,1505847434,70osbl,dn89iij
1755,2002754,Urbul,1505847436,70osbl,dn89ik0
1756,2002755,VitaminB16,1505847441,70osbl,dn89iq8
1757,2002756,Urbul,1505847443,70osbl,dn89it4
1758,2002757,VitaminB16,1505847446,70osbl,dn89iy0
1759,2002758,Urbul,1505847449,70osbl,dn89j1n
1760,2002759,VitaminB16,1505847451,70osbl,dn89j57
1761,2002760,Urbul,1505847454,70osbl,dn89j8x
1762,2002761,VitaminB16,1505847459,70osbl,dn89jf3
1763,2002762,Urbul,1505847461,70osbl,dn89jhf
1764,2002763,VitaminB16,1505847463,70osbl,dn89jkw
1765,2002764,Urbul,1505847466,70osbl,dn89jnz
1766,2002765,VitaminB16,1505847469,70osbl,dn89jrj
1767,2002766,Urbul,1505847471,70osbl,dn89juz
1768,2002767,VitaminB16,1505847473,70osbl,dn89jx8
1769,2002768,Urbul,1505847475,70osbl,dn89k0a
1770,2002769,VitaminB16,1505847477,70osbl,dn89k2l
1771,2002770,Urbul,1505847479,70osbl,dn89k50
1772,2002771,VitaminB16,1505847482,70osbl,dn89k9a
1773,2002772,Urbul,1505847484,70osbl,dn89kbg
1774,2002773,VitaminB16,1505847486,70osbl,dn89ke2
1775,2002774,Urbul,1505847488,70osbl,dn89kg5
1776,2002775,VitaminB16,1505847490,70osbl,dn89kj5
1777,2002776,Urbul,1505847493,70osbl,dn89kms
1778,2002777,VitaminB16,1505847495,70osbl,dn89kpg
1779,2002778,Urbul,1505847497,70osbl,dn89ks8
1780,2002779,VitaminB16,1505847500,70osbl,dn89kw1
1781,2002780,Urbul,1505847503,70osbl,dn89kzb
1782,2002781,VitaminB16,1505847505,70osbl,dn89l2s
1783,2002782,Urbul,1505847507,70osbl,dn89l4r
1784,2002783,VitaminB16,1505847509,70osbl,dn89l8q
1785,2002784,Urbul,1505847512,70osbl,dn89lb2
1786,2002785,VitaminB16,1505847514,70osbl,dn89lds
1787,2002786,Urbul,1505847516,70osbl,dn89lh6
1788,2002787,VitaminB16,1505847518,70osbl,dn89ljf
1789,2002788,Urbul,1505847521,70osbl,dn89ln3
1790,2002789,VitaminB16,1505847523,70osbl,dn89lpq
1791,2002790,Urbul,1505847525,70osbl,dn89lrt
1792,2002791,VitaminB16,1505847529,70osbl,dn89lxo
1793,2002792,Urbul,1505847531,70osbl,dn89m01
1794,2002793,VitaminB16,1505847533,70osbl,dn89m3p
1795,2002794,Urbul,1505847536,70osbl,dn89m7i
1796,2002795,VitaminB16,1505847538,70osbl,dn89m9u
1797,2002796,Urbul,1505847540,70osbl,dn89mca
1798,2002797,VitaminB16,1505847542,70osbl,dn89mf4
1799,2002798,Urbul,1505847544,70osbl,dn89mgz
1800,2002799,VitaminB16,1505847549,70osbl,dn89mni
1801,2002800,Urbul,1505847552,70osbl,dn89mpw
1802,2002801,VitaminB16,1505847554,70osbl,dn89mtj
1803,2002802,Urbul,1505847557,70osbl,dn89mxt
1804,2002803,VitaminB16,1505847560,70osbl,dn89n1w
1805,2002804,Urbul,1505847562,70osbl,dn89n3m
1806,2002805,VitaminB16,1505847564,70osbl,dn89n5u
1807,2002806,Urbul,1505847565,70osbl,dn89n7x
1808,2002807,VitaminB16,1505847568,70osbl,dn89nao
1809,2002808,Urbul,1505847570,70osbl,dn89nen
1810,2002809,VitaminB16,1505847573,70osbl,dn89nib
1811,2002810,Urbul,1505847575,70osbl,dn89nk6
1812,2002811,VitaminB16,1505847579,70osbl,dn89npl
1813,2002812,Urbul,1505847582,70osbl,dn89nsx
1814,2002813,VitaminB16,1505847586,70osbl,dn89ny3
1815,2002814,Urbul,1505847587,70osbl,dn89o06
1816,2002815,VitaminB16,1505847589,70osbl,dn89o2x
1817,2002816,Urbul,1505847592,70osbl,dn89o5f
1818,2002817,VitaminB16,1505847595,70osbl,dn89o9d
1819,2002818,Urbul,1505847597,70osbl,dn89oc4
1820,2002819,VitaminB16,1505847599,70osbl,dn89oef
1821,2002820,Urbul,1505847601,70osbl,dn89oha
1822,2002821,VitaminB16,1505847603,70osbl,dn89ojc
1823,2002822,Urbul,1505847605,70osbl,dn89on4
1824,2002823,VitaminB16,1505847609,70osbl,dn89osb
1825,2002824,Urbul,1505847612,70osbl,dn89ow1
1826,2002825,VitaminB16,1505847616,70osbl,dn89p08
1827,2002826,Urbul,1505847618,70osbl,dn89p3f
1828,2002827,VitaminB16,1505847623,70osbl,dn89pa0
1829,2002828,Urbul,1505847625,70osbl,dn89pdb
1830,2002829,VitaminB16,1505847629,70osbl,dn89phc
1831,2002830,Urbul,1505847630,70osbl,dn89pju
1832,2002831,VitaminB16,1505847633,70osbl,dn89pme
1833,2002832,Urbul,1505847635,70osbl,dn89pou
1834,2002833,VitaminB16,1505847637,70osbl,dn89psg
1835,2002834,Urbul,1505847640,70osbl,dn89pvf
1836,2002835,VitaminB16,1505847642,70osbl,dn89pxy
1837,2002836,Urbul,1505847644,70osbl,dn89q17
1838,2002837,VitaminB16,1505847646,70osbl,dn89q3t
1839,2002838,Urbul,1505847648,70osbl,dn89q5o
1840,2002839,VitaminB16,1505847650,70osbl,dn89q8s
1841,2002840,Urbul,1505847652,70osbl,dn89qb9
1842,2002841,VitaminB16,1505847655,70osbl,dn89qf6
1843,2002842,Urbul,1505847658,70osbl,dn89qik
1844,2002843,VitaminB16,1505847660,70osbl,dn89ql0
1845,2002844,Urbul,1505847662,70osbl,dn89qng
1846,2002845,VitaminB16,1505847678,70osbl,dn89r5m
1847,2002846,Urbul,1505847681,70osbl,dn89r9y
1848,2002847,VitaminB16,1505847685,70osbl,dn89re1
1849,2002848,Urbul,1505847687,70osbl,dn89rhf
1850,2002849,VitaminB16,1505847690,70osbl,dn89rke
1851,2002850,Urbul,1505847691,70osbl,dn89rmc
1852,2002851,VitaminB16,1505847693,70osbl,dn89rpa
1853,2002852,Urbul,1505847695,70osbl,dn89rry
1854,2002853,VitaminB16,1505847698,70osbl,dn89ruz
1855,2002854,Urbul,1505847700,70osbl,dn89ryb
1856,2002855,VitaminB16,1505847703,70osbl,dn89s2q
1857,2002856,Urbul,1505847705,70osbl,dn89s5l
1858,2002857,VitaminB16,1505847709,70osbl,dn89sah
1859,2002858,Urbul,1505847711,70osbl,dn89sdj
1860,2002859,VitaminB16,1505847713,70osbl,dn89sfr
1861,2002860,Urbul,1505847715,70osbl,dn89siq
1862,2002861,VitaminB16,1505847718,70osbl,dn89sm0
1863,2002862,Urbul,1505847720,70osbl,dn89soy
1864,2002863,VitaminB16,1505847722,70osbl,dn89ssb
1865,2002864,Urbul,1505847724,70osbl,dn89su9
1866,2002865,VitaminB16,1505847727,70osbl,dn89sxo
1867,2002866,Urbul,1505847728,70osbl,dn89szp
1868,2002867,VitaminB16,1505847730,70osbl,dn89t24
1869,2002868,Urbul,1505847732,70osbl,dn89t3s
1870,2002869,VitaminB16,1505847735,70osbl,dn89t7c
1871,2002870,Urbul,1505847737,70osbl,dn89t9p
1872,2002871,VitaminB16,1505847739,70osbl,dn89tc2
1873,2002872,Urbul,1505847741,70osbl,dn89tf1
1874,2002873,VitaminB16,1505847743,70osbl,dn89tha
1875,2002874,Urbul,1505847745,70osbl,dn89tjx
1876,2002875,VitaminB16,1505847748,70osbl,dn89tn2
1877,2002876,Urbul,1505847750,70osbl,dn89tpi
1878,2002877,VitaminB16,1505847752,70osbl,dn89tsi
1879,2002878,Urbul,1505847754,70osbl,dn89tuq
1880,2002879,VitaminB16,1505847756,70osbl,dn89tx6
1881,2002880,Urbul,1505847757,70osbl,dn89typ
1882,2002881,VitaminB16,1505847759,70osbl,dn89u1r
1883,2002882,Urbul,1505847760,70osbl,dn89u3d
1884,2002883,VitaminB16,1505847763,70osbl,dn89u70
1885,2002884,Urbul,1505847765,70osbl,dn89u97
1886,2002885,VitaminB16,1505847768,70osbl,dn89ucx
1887,2002886,Urbul,1505847771,70osbl,dn89ufv
1888,2002887,VitaminB16,1505847774,70osbl,dn89uk4
1889,2002888,Urbul,1505847776,70osbl,dn89un5
1890,2002889,VitaminB16,1505847780,70osbl,dn89usl
1891,2002890,Urbul,1505847782,70osbl,dn89uuu
1892,2002891,VitaminB16,1505847784,70osbl,dn89uxf
1893,2002892,Urbul,1505847787,70osbl,dn89v26
1894,2002893,VitaminB16,1505847789,70osbl,dn89v4m
1895,2002894,Urbul,1505847791,70osbl,dn89v7a
1896,2002895,VitaminB16,1505847794,70osbl,dn89vbd
1897,2002896,Urbul,1505847797,70osbl,dn89veo
1898,2002897,VitaminB16,1505847799,70osbl,dn89vha
1899,2002898,Urbul,1505847800,70osbl,dn89vji
1900,2002899,VitaminB16,1505847803,70osbl,dn89vnl
1901,2002900,Urbul,1505847806,70osbl,dn89vq8
1902,2002901,VitaminB16,1505847808,70osbl,dn89vtw
1903,2002902,Urbul,1505847811,70osbl,dn89vwp
1904,2002903,VitaminB16,1505847814,70osbl,dn89w0g
1905,2002904,Urbul,1505847816,70osbl,dn89w3l
1906,2002905,VitaminB16,1505847819,70osbl,dn89w7g
1907,2002906,Urbul,1505847820,70osbl,dn89w95
1908,2002907,VitaminB16,1505847823,70osbl,dn89wcw
1909,2002908,Urbul,1505847826,70osbl,dn89wg5
1910,2002909,VitaminB16,1505847829,70osbl,dn89wif
1911,2002910,Urbul,1505847831,70osbl,dn89wl8
1912,2002911,VitaminB16,1505847833,70osbl,dn89woq
1913,2002912,Urbul,1505847835,70osbl,dn89wr6
1914,2002913,VitaminB16,1505847838,70osbl,dn89wv1
1915,2002914,Urbul,1505847840,70osbl,dn89wwz
1916,2002915,VitaminB16,1505847842,70osbl,dn89wz5
1917,2002916,Urbul,1505847843,70osbl,dn89x1n
1918,2002917,VitaminB16,1505847846,70osbl,dn89x4y
1919,2002918,Urbul,1505847849,70osbl,dn89x8c
1920,2002919,VitaminB16,1505847851,70osbl,dn89xaw
1921,2002920,Urbul,1505847853,70osbl,dn89xdk
1922,2002921,VitaminB16,1505847856,70osbl,dn89xiw
1923,2002922,Urbul,1505847859,70osbl,dn89xmb
1924,2002923,VitaminB16,1505847862,70osbl,dn89xpm
1925,2002924,Urbul,1505847864,70osbl,dn89xse
1926,2002925,VitaminB16,1505847867,70osbl,dn89xwh
1927,2002926,Urbul,1505847869,70osbl,dn89xyt
1928,2002927,VitaminB16,1505847872,70osbl,dn89y26
1929,2002928,Urbul,1505847874,70osbl,dn89y55
1930,2002929,VitaminB16,1505847877,70osbl,dn89y8c
1931,2002930,Urbul,1505847879,70osbl,dn89yax
1932,2002931,VitaminB16,1505847881,70osbl,dn89yda
1933,2002932,Urbul,1505847883,70osbl,dn89yfu
1934,2002933,VitaminB16,1505847886,70osbl,dn89yje
1935,2002934,Urbul,1505847889,70osbl,dn89ymk
1936,2002935,VitaminB16,1505847898,70osbl,dn89ywz
1937,2002936,Urbul,1505847902,70osbl,dn89z12
1938,2002937,VitaminB16,1505847903,70osbl,dn89z2r
1939,2002938,Urbul,1505847906,70osbl,dn89z6b
1940,2002939,VitaminB16,1505847909,70osbl,dn89za4
1941,2002940,Urbul,1505847910,70osbl,dn89zbv
1942,2002941,VitaminB16,1505847920,70osbl,dn89zo3
1943,2002942,Urbul,1505847924,70osbl,dn89zsk
1944,2002943,VitaminB16,1505847926,70osbl,dn89zvm
1945,2002944,Urbul,1505847929,70osbl,dn89zyn
1946,2002945,VitaminB16,1505847931,70osbl,dn8a01d
1947,2002946,Urbul,1505847933,70osbl,dn8a03r
1948,2002947,VitaminB16,1505847935,70osbl,dn8a07e
1949,2002948,Urbul,1505847937,70osbl,dn8a09g
1950,2002949,VitaminB16,1505847940,70osbl,dn8a0cz
1951,2002950,Urbul,1505847941,70osbl,dn8a0fj
1952,2002951,VitaminB16,1505847943,70osbl,dn8a0ho
1953,2002952,Urbul,1505847945,70osbl,dn8a0kq
1954,2002953,VitaminB16,1505847947,70osbl,dn8a0n8
1955,2002954,Urbul,1505847950,70osbl,dn8a0q4
1956,2002955,VitaminB16,1505847952,70osbl,dn8a0si
1957,2002956,Urbul,1505847954,70osbl,dn8a0w1
1958,2002957,VitaminB16,1505847956,70osbl,dn8a0xw
1959,2002958,Urbul,1505847958,70osbl,dn8a10s
1960,2002959,VitaminB16,1505847961,70osbl,dn8a14b
1961,2002960,Urbul,1505847963,70osbl,dn8a169
1962,2002961,VitaminB16,1505847965,70osbl,dn8a19n
1963,2002962,Urbul,1505847967,70osbl,dn8a1bd
1964,2002963,VitaminB16,1505847972,70osbl,dn8a1h9
